order_id,return_id,customer_id,support_agent_id,scenario_id,scenario_name,label,expected_rules,decision
order_102330,return_302330,customer_0151,agent_010,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102131,return_302131,customer_0655,agent_024,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104288,return_304288,customer_9007,agent_029,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_103352,return_303352,customer_1682,agent_027,3,Full-amount refund approved for expensive order,fraud,FULL_AMOUNT_REFUND;HIGH_VALUE_REFUND,APPROVED
order_100586,return_300586,customer_1313,agent_026,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101704,return_301704,customer_1537,agent_021,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101998,return_301998,customer_0872,agent_029,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102331,return_302331,customer_0735,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102956,return_302956,customer_0689,agent_008,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101252,return_301252,customer_0504,agent_015,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101622,return_301622,customer_1477,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102125,return_302125,customer_1135,agent_022,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103661,return_303661,customer_0433,agent_101,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_100124,return_300124,customer_1119,agent_012,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102918,return_302918,customer_1169,agent_030,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104917,return_304917,customer_9904,agent_902,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_103788,return_303788,customer_0956,agent_102,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_101088,return_301088,customer_0154,agent_001,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102136,return_302136,customer_1291,agent_014,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101184,return_301184,customer_0580,agent_021,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103792,return_303792,customer_0865,agent_102,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_104204,return_304204,customer_9003,agent_003,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_103049,return_303049,customer_1172,agent_027,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_101809,return_301809,customer_1607,agent_012,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101818,return_301818,customer_1567,agent_024,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102115,return_302115,customer_1490,agent_001,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100359,return_300359,customer_0988,agent_026,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103190,return_303190,customer_0586,agent_003,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_102189,return_302189,customer_0432,agent_020,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103801,return_303801,customer_0343,agent_101,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_100713,return_300713,customer_0768,agent_005,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103347,return_303347,customer_1743,agent_022,3,Full-amount refund approved for expensive order,fraud,FULL_AMOUNT_REFUND;HIGH_VALUE_REFUND,APPROVED
order_104575,return_304575,customer_8003,agent_803,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_101492,return_301492,customer_1055,agent_004,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100279,return_300279,customer_0692,agent_001,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104165,return_304165,customer_9004,agent_001,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_102979,return_302979,customer_1627,agent_101,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_100148,return_300148,customer_1025,agent_013,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104586,return_304586,customer_8002,agent_802,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_100710,return_300710,customer_1460,agent_004,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101203,return_301203,customer_0599,agent_025,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100775,return_300775,customer_0613,agent_012,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104049,return_304049,customer_0572,agent_019,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_101152,return_301152,customer_0576,agent_023,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103220,return_303220,customer_1479,agent_017,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_104681,return_304681,customer_8001,agent_801,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_103269,return_303269,customer_1719,agent_023,3,Full-amount refund approved for expensive order,fraud,FULL_AMOUNT_REFUND;HIGH_VALUE_REFUND,APPROVED
order_104036,return_304036,customer_0627,agent_013,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_103361,return_303361,customer_1190,agent_001,3,Full-amount refund approved for expensive order,fraud,FULL_AMOUNT_REFUND;HIGH_VALUE_REFUND,APPROVED
order_100219,return_300219,customer_0576,agent_018,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104536,return_304536,customer_0127,agent_701,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_103807,return_303807,customer_1244,agent_030,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_102694,return_302694,customer_0840,agent_020,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_100626,return_300626,customer_0175,agent_006,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102830,return_302830,customer_1078,agent_008,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104141,return_304141,customer_9004,agent_017,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_100347,return_300347,customer_0813,agent_003,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104834,return_304834,customer_9902,agent_901,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_100899,return_300899,customer_0247,agent_015,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101229,return_301229,customer_0632,agent_030,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101531,return_301531,customer_0945,agent_026,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104723,return_304723,customer_8001,agent_801,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_102892,return_302892,customer_1330,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104776,return_304776,customer_9901,agent_901,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_100152,return_300152,customer_0039,agent_007,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101144,return_301144,customer_0863,agent_013,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104525,return_304525,customer_1889,agent_702,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_103634,return_303634,customer_1368,agent_101,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_102269,return_302269,customer_0891,agent_017,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100246,return_300246,customer_1743,agent_009,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104174,return_304174,customer_9005,agent_017,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_101026,return_301026,customer_0353,agent_021,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100353,return_300353,customer_0981,agent_022,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101732,return_301732,customer_1179,agent_004,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102176,return_302176,customer_1905,agent_016,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104651,return_304651,customer_8001,agent_801,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_102088,return_302088,customer_1984,agent_001,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100898,return_300898,customer_0205,agent_022,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101781,return_301781,customer_1886,agent_005,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102745,return_302745,customer_0221,agent_021,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102284,return_302284,customer_1779,agent_030,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100323,return_300323,customer_0219,agent_017,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100227,return_300227,customer_0146,agent_016,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104777,return_304777,customer_9906,agent_902,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_101243,return_301243,customer_1618,agent_014,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100947,return_300947,customer_0997,agent_009,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_100459,return_300459,customer_0052,agent_017,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104450,return_304450,customer_1565,agent_702,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_104278,return_304278,customer_9005,agent_018,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_103617,return_303617,customer_1931,agent_102,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_100118,return_300118,customer_0483,agent_012,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100639,return_300639,customer_0757,agent_004,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102089,return_302089,customer_0346,agent_014,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102156,return_302156,customer_1598,agent_001,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100147,return_300147,customer_1691,agent_009,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101614,return_301614,customer_1449,agent_030,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101637,return_301637,customer_0464,agent_010,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101849,return_301849,customer_1598,agent_015,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104409,return_304409,customer_1530,agent_703,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_103033,return_303033,customer_1517,agent_014,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_102123,return_302123,customer_1861,agent_025,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100973,return_300973,customer_0241,agent_010,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104593,return_304593,customer_8003,agent_803,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_102060,return_302060,customer_1124,agent_014,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
